pixel_no    pixel_x pixel_y latitude    longitude	mean	sigma
1	424.0	329.0	81.65643168474509	-90.62871122440635	233.66667	0.5	
2	423.0	329.0	81.65480047276898	-90.63970376907511	233.66667	0.5	
3	422.0	328.0	81.65476381945089	-90.6619326442858	233.33333	0.5	
4	421.0	328.0	81.65313168609462	-90.67291646803235	233.0	0.0	
5	420.0	328.0	81.65149925040589	-90.68389598208718	233.0	0.0	
6	419.0	328.0	81.64986651256696	-90.69487118818036	233.0	0.0	
7	418.0	327.0	81.64982675305393	-90.71708662664044	233.0	0.0	
8	417.0	327.0	81.64819309562174	-90.72805311425394	233.0	0.0	
9	416.0	327.0	81.64655913664998	-90.73901529749095	233.0	0.0	
10	415.0	326.0	81.64651689158055	-90.7612216895447	232.66667	0.5	
11	414.0	326.0	81.64488201437285	-90.77217515493821	232.33333	0.5	
12	413.0	326.0	81.64324683623553	-90.78312431955125	232.0	0.0	
13	412.0	325.0	81.64320210763165	-90.80532164624283	232.0	0.0	
14	411.0	325.0	81.64156601261503	-90.81626209368629	232.0	0.0	
15	410.0	325.0	81.63992961727804	-90.82719824395608	232.0	0.0	
16	409.0	325.0	81.63829292180202	-90.83813009878709	232.0	0.0	
17	408.0	324.0	81.63824509630352	-90.8603139202273	232.33333	0.5	
18	407.0	324.0	81.63660748573152	-90.87123706048288	232.33333	0.5	
19	406.0	324.0	81.63496957562867	-90.88215590891876	232.33333	0.5	
20	405.0	323.0	81.63491927139295	-90.90433062447279	232.66667	0.5	
21	404.0	323.0	81.63328044754921	-90.91524075909129	232.66667	0.5	
22	403.0	323.0	81.63164132478222	-90.92614660551983	232.66667	0.5	
23	402.0	322.0	81.63158854383734	-90.94831219651623	233.0	0.0	
24	401.0	322.0	81.62994850868388	-90.9592093299227	233.0	0.0	
25	400.0	322.0	81.62830817521396	-90.97010217877951	233.0	0.0	
26	399.0	322.0	81.62666754360794	-90.98099074482612	233.0	0.0	
27	398.0	321.0	81.62661167508752	-91.00314276329975	233.0	0.0	
28	397.0	321.0	81.62497013287465	-91.01402261906817	233.0	0.0	
29	396.0	321.0	81.62332829313151	-91.02489819567863	233.0	0.0	
30	395.0	320.0	81.62326995271141	-91.04704104972573	233.0	0.0	
31	394.0	320.0	81.62162720371424	-91.05790791693651	233.0	0.0	
32	393.0	320.0	81.6199841577919	-91.06877050865204	233.0	0.0	
33	392.0	320.0	81.618340815124	-91.07962882661468	233.0	0.0	
34	391.0	319.0	81.61827939368197	-91.10175806311551	233.0	0.0	
35	390.0	319.0	81.61663514353698	-91.11260767452451	233.0	0.0	
36	389.0	319.0	81.61499059725057	-91.12345301585515	233.0	0.0	
37	388.0	318.0	81.61492670872626	-91.14557304851552	233.33333	0.5	
38	387.0	318.0	81.61328125631388	-91.15640968425345	233.66667	0.5	
39	386.0	318.0	81.61163550836345	-91.16724205359776	234.0	0.0	
40	385.0	317.0	81.61156915479475	-91.18935286422608	234.0	0.0	
41	384.0	317.0	81.60992250206881	-91.20017652897519	234.0	0.0	
42	383.0	317.0	81.60827555440753	-91.21099593102564	234.33333	0.5	
43	382.0	317.0	81.60662831198948	-91.22181107212391	234.66667	0.5	
44	381.0	316.0	81.60655888674725	-91.24390820000446	235.0	0.0	
45	380.0	316.0	81.60491074132685	-91.25471463950007	235.0	0.0	
46	379.0	316.0	81.60326230175137	-91.26551682175001	235.0	0.0	
47	378.0	315.0	81.60319041629367	-91.28760468883384	235.0	0.0	
48	377.0	315.0	81.60154107506457	-91.29839817056005	235.0	0.0	
49	376.0	315.0	81.59989144028134	-91.3091873987571	235.0	0.0	
50	375.0	314.0	81.5998170966517	-91.33126598713329	234.66667	0.5	
51	374.0	314.0	81.5981665615629	-91.34204651592172	234.33333	0.5	
52	373.0	314.0	81.5965157335202	-91.35282279490748	234.0	0.0	
53	372.0	314.0	81.59486461270127	-91.36359482584105	234.0	0.0	
54	371.0	313.0	81.59478720676314	-91.385659667478	234.0	0.0	
55	370.0	313.0	81.59313518740785	-91.39642300213995	234.0	0.0	
56	369.0	313.0	81.59148287587554	-91.4071820924875	234.0	0.0	
57	368.0	312.0	81.59140301660548	-91.42923761729791	234.0	0.0	
58	367.0	312.0	81.58974980788315	-91.43998801256937	233.66667	0.5	
59	366.0	312.0	81.58809630758225	-91.45073416727392	233.33333	0.5	
60	365.0	312.0	81.58644251587974	-91.46147608316463	233.0	0.0	
61	364.0	311.0	81.58635960088388	-91.48351781848602	233.0	0.0	
62	363.0	311.0	81.58470491375775	-91.4942510425362	233.0	0.0	
63	362.0	311.0	81.58304993582747	-91.50498003153113	233.0	0.0	
64	361.0	310.0	81.58296457234685	-91.52701241235528	233.0	0.0	
65	360.0	310.0	81.58130870033743	-91.53773271078498	233.0	0.0	
66	359.0	310.0	81.57965253812058	-91.54844877792767	233.0	0.0	
67	358.0	309.0	81.57956472820773	-91.57047178681702	233.0	0.0	
68	357.0	309.0	81.57790767325551	-91.5811791647052	233.0	0.0	
69	356.0	309.0	81.5762503286919	-91.59188231508426	233.0	0.0	
70	355.0	309.0	81.57459269469285	-91.60258123971077	233.0	0.0	
71	354.0	308.0	81.5745018384451	-91.62459039715573	232.77777	0.44095856	
72	353.0	308.0	81.57284331347307	-91.63528063590458	232.88889	0.33333334	
73	352.0	308.0	81.57118449966059	-91.64596665268954	233.11111	0.33333334	
74	351.0	307.0	81.57109120183813	-91.66796640116863	233.55556	0.52704626	
75	350.0	307.0	81.56943149839461	-91.67864373346538	233.88889	0.33333334	
76	349.0	307.0	81.56777150670486	-91.68931684759636	234.0	0.0	
