pixel_no    pixel_x pixel_y latitude    longitude	mean	sigma
1	603.0	281.0	81.39572929213973	-90.59506451300311	0.03921271	0.008715865	
2	602.0	282.0	81.39469973219747	-90.60253994027283	0.041247115	0.009862466	
3	601.0	282.0	81.3947441297038	-90.60971739591582	0.042215876	0.0095845265	
4	600.0	283.0	81.39371428653556	-90.61719023518197	0.04531206	0.0120470775	
5	599.0	283.0	81.39375841238373	-90.62436695166025	0.05076009	0.01001905	
6	598.0	284.0	81.39272828612233	-90.63183720295034	0.055754215	0.012228286	
7	597.0	284.0	81.39277214037247	-90.63901317948881	0.065972336	0.012007525	
8	596.0	285.0	81.39174173115079	-90.6464808428315	0.06879741	0.013809866	
9	595.0	285.0	81.391785313863	-90.65365607865591	0.06970672	0.014390946	
10	594.0	286.0	81.39075462181393	-90.66112115408104	0.06494278	0.017387748	
11	593.0	286.0	81.39079793304842	-90.66829564841804	0.055686474	0.01237908	
12	592.0	287.0	81.38976695830472	-90.67575813595676	0.051137716	0.015344137	
13	591.0	287.0	81.38980999812166	-90.6829318880338	0.04916052	0.016233675	
14	590.0	288.0	81.38877874081622	-90.69039178771834	0.048280995	0.017653158	
15	589.0	288.0	81.38882150927589	-90.69756479676384	0.043341096	0.008392468	
16	588.0	289.0	81.38778996954146	-90.70502210862766	0.04348802	0.00907151	
17	587.0	289.0	81.3878324667041	-90.71219437387089	0.044693258	0.0059306114	
18	586.0	290.0	81.38680064467351	-90.71964909794866	0.045328822	0.0048465664	
19	585.0	290.0	81.38684287059947	-90.72682061861977	0.044939358	0.007893597	
20	584.0	291.0	81.38581076640547	-90.73427275494731	0.04653415	0.008369759	
21	583.0	291.0	81.38585272115506	-90.7414435302773	0.045918487	0.008833917	
22	582.0	292.0	81.3848203349305	-90.74889307889164	0.04942501	0.007145198	
23	581.0	292.0	81.38486201856408	-90.75606310811243	0.04698795	0.005096782	
24	580.0	293.0	81.38382935044163	-90.76351006905179	0.04986125	0.0091297915	
25	579.0	293.0	81.38387076301966	-90.7706793513962	0.053346444	0.008633971	
26	578.0	294.0	81.38283781313211	-90.77812372469997	0.053209644	0.010434422	
27	577.0	294.0	81.38287895471503	-90.7852922594016	0.049494673	0.013100938	
28	576.0	295.0	81.38184572319513	-90.79273404511041	0.044670947	0.005664494	
29	575.0	295.0	81.38188659384338	-90.79990183140382	0.04388414	0.0049635544	
30	574.0	296.0	81.38085308082381	-90.80734102955942	0.04081518	0.00454337	
31	573.0	297.0	81.37981942441	-90.81477845755404	0.041272946	0.005857231	
32	572.0	297.0	81.37985988621146	-90.82194467732539	0.04562664	0.008544303	
33	571.0	298.0	81.37882594851568	-90.82937951815019	0.045267735	0.010792496	
34	570.0	298.0	81.37886613955122	-90.83654498768877	0.042382836	0.011362248	
35	569.0	299.0	81.37783192070626	-90.84397724138849	0.04162341	0.0063920445	
36	568.0	299.0	81.37787184103647	-90.851141959932	0.041736204	0.017291196	
37	567.0	300.0	81.37683734117489	-90.85857162655256	0.03677956	0.0070826937	
38	566.0	300.0	81.3768769908604	-90.8657355933397	0.035827965	0.009471366	
39	565.0	301.0	81.3758422101149	-90.87316267292817	0.036348946	0.007469085	
40	564.0	301.0	81.37588158921635	-90.88032588719847	0.036060765	0.0105269505	
41	563.0	302.0	81.37484652771955	-90.88775037980311	0.037689913	0.0069626383	
42	562.0	302.0	81.37488563629765	-90.89491284079695	0.045329966	0.0115359025	
43	561.0	303.0	81.37385029418219	-90.90233474646722	0.047032546	0.011089863	
44	560.0	303.0	81.37388913229765	-90.90949645342587	0.044736873	0.012480688	
45	559.0	304.0	81.37285350969609	-90.91691577221239	0.037247337	0.0092249485	
46	558.0	304.0	81.37289207740969	-90.92407672437803	0.035772584	0.01112957	
47	557.0	305.0	81.37185617445465	-90.9314934563326	0.04532563	0.013595313	
48	556.0	305.0	81.37189447182716	-90.93865365294823	0.04575724	0.012448699	
49	555.0	306.0	81.37085828865122	-90.9460677981238	0.04649689	0.015823042	
50	554.0	306.0	81.37089631574348	-90.95322723843336	0.04175379	0.011867158	
51	553.0	307.0	81.3698598524792	-90.96063879688411	0.044401295	0.014214019	
52	552.0	307.0	81.36989760935205	-90.96779748013238	0.049031228	0.015003391	
53	551.0	308.0	81.368860866132	-90.97520645191356	0.04561471	0.010323127	
54	550.0	308.0	81.36889835284636	-90.9823643773462	0.04258449	0.008944886	
55	549.0	309.0	81.36786132980305	-90.98977076251435	0.0485094	0.007163165	
56	548.0	309.0	81.3678985464198	-90.99692792937792	0.04611165	0.0053883996	
57	547.0	310.0	81.36686124368578	-91.00433172799065	0.045938328	0.010017194	
58	546.0	310.0	81.36689819026591	-91.01148813553256	0.04321032	0.007994142	
59	545.0	311.0	81.36586060797367	-91.0188893476487	0.040143784	0.0076573286	
60	544.0	312.0	81.36482288352737	-91.02628879481783	0.042579923	0.011407022	
61	543.0	312.0	81.3648594228602	-91.03344362079676	0.048580684	0.015523478	
62	542.0	313.0	81.36382141907288	-91.04084048187819	0.04407921	0.017430905	
63	541.0	313.0	81.36385768853889	-91.04799454674519	0.05431949	0.015519889	
64	540.0	314.0	81.36281940554301	-91.05538882180062	0.053935416	0.0138603365	
65	539.0	314.0	81.36285540520326	-91.06254212480634	0.0605941	0.010199163	
66	538.0	315.0	81.36181684313125	-91.06993381389866	0.058576386	0.010386746	
67	537.0	315.0	81.36185257304686	-91.07708635429461	0.06089117	0.011379706	
68	536.0	316.0	81.36081373203113	-91.08447545748788	0.0589639	0.01857805	
